date,rf_dly,mktrf,VMG,SMB,PMO
20190104,0.0058,2.26,-0.6,0.24,-0.54
20190107,0.0058,1.04,-0.89,1.23,-0.49
20190108,0.0058,-0.21,0.09,0.22,-0.52
20190109,0.0058,0.65,0.16,-0.35,-0.07
20190110,0.0058,-0.37,0.35,0.39,-0.13
20190111,0.0058,0.69,-0.26,0.39,0.25
20190114,0.0058,-0.71,0.05,0.36,0.04
20190115,0.0058,1.43,0.07,-0.49,0.03
20190116,0.0058,-0.03,0.34,-0.19,0.22
20190117,0.0058,-0.59,0.21,-0.38,0.06
20190118,0.0058,1.32,0.97,-0.96,0.72
20190121,0.0058,0.58,-0.03,-0.07,-0.03
20190122,0.0058,-1.24,0.13,0.29,0.03
20190123,0.0058,0.07,0.3,0.21,0.12
20190124,0.0058,0.44,-0.02,-0.1,0.21
20190125,0.0058,0.28,1.3,-1.17,0.56
20190128,0.0058,-0.19,0.5,-0.82,0.36
20190129,0.0058,-0.36,1.42,-1.83,0.68
20190130,0.0058,-0.86,0.83,-0.8,0.58
20190131,0.0058,0.14,2.15,-2.09,0.5
20190201,0.0077,1.76,-0.98,0.78,-0.76
20190211,0.0077,1.87,-0.97,0.76,-1
20190212,0.0077,0.81,-0.53,0.67,-0.35
20190213,0.0077,1.84,-0.54,-0.35,-0.17
20190214,0.0077,0.18,-0.46,0.31,-0.41
20190215,0.0077,-1.22,-0.72,1.27,-0.44
20190218,0.0077,3.05,-0.55,0.13,-0.93
20190219,0.0077,-0.01,-0.82,0.59,-0.79
20190220,0.0077,0.26,0.17,0,-0.27
20190221,0.0077,-0.32,-0.25,-0.03,-0.79
20190222,0.0077,2.01,-1.31,-0.03,-1.27
20190225,0.0077,5.53,-0.63,-0.68,-0.38
20190226,0.0077,-0.69,-0.62,0.63,0.2
20190227,0.0077,-0.04,-0.31,0.09,0.24
20190228,0.0077,-0.15,0.36,0.68,0.96
20190301,0.0061,1.57,0.03,-1.27,-0.45
20190304,0.0061,1.44,-0.97,0.25,-0.5
20190305,0.0061,1.3,-1.93,1.6,-1.09
20190306,0.0061,1.35,-0.92,0.96,-1.25
20190307,0.0061,-0.02,-1.67,1.95,-1.01
20190308,0.0061,-4.05,0.76,-0.55,1.7
20190311,0.0061,2.75,-0.42,1.89,-0.43
20190312,0.0061,1.26,-0.75,0.86,-0.58
20190313,0.0061,-1.5,1.21,-0.3,0.8
20190314,0.0061,-1.48,1.4,-1.58,1.83
20190315,0.0061,1.16,0.31,0.56,0.04
20190318,0.0061,2.58,0.27,-0.43,0.26
20190319,0.0061,-0.09,-0.44,0.6,-0.23
20190320,0.0061,-0.18,-0.05,0.29,-0.15
20190321,0.0061,0.48,-0.88,0.77,-0.54
20190322,0.0061,0.14,-0.08,0.51,0.39
20190325,0.0061,-1.78,-0.69,1.01,0.07
20190326,0.0061,-1.74,1.22,-0.98,0.84
20190327,0.0061,0.9,1.01,-0.11,0.77
20190328,0.0061,-0.84,0.19,-0.61,0.39
20190329,0.0061,3.3,-0.46,-0.94,-0.66
20190401,0.0059,2.94,-0.42,0.73,-0.65
20190402,0.0059,0.1,-0.55,0.75,-0.19
20190403,0.0059,1.07,0.06,-0.19,-0.79
20190404,0.0059,0.78,0.69,-0.33,0.13
20190408,0.0059,-0.2,0.86,0.14,0.27
20190409,0.0059,0.17,-0.38,0.52,0.37
20190410,0.0059,-0.03,0.26,0.03,0.38
20190411,0.0059,-1.87,-0.48,0.11,-0.52
20190412,0.0059,-0.1,0.05,-0.01,-0.5
20190415,0.0059,-0.55,0.31,-0.17,0.42
20190416,0.0059,2.33,-0.22,-0.3,0.14
20190417,0.0059,0.44,-0.4,0.67,-0.37
20190418,0.0059,-0.46,0.13,-0.12,0.1
20190419,0.0059,0.76,-0.45,0.17,0.11
20190422,0.0059,-1.69,-0.38,0.45,-0.13
20190423,0.0059,-0.78,0.58,-1.38,0.31
20190424,0.0059,0.5,0.04,0.47,-0.26
20190425,0.0059,-2.76,0.8,-1.57,1.35
20190426,0.0059,-1.22,-0.2,-0.39,0.37
20190429,0.0059,-1.15,2.44,-2.42,2.82
20190430,0.0059,0.56,0.28,0.47,-0.86
20190506,0.0064,-6.25,1.87,-1.1,0.81
20190507,0.0064,0.99,0.39,0.64,0.28
20190508,0.0064,-0.99,-0.6,0.95,0.11
20190509,0.0064,-1.47,-0.52,0.76,-0.04
20190510,0.0064,3.37,-0.88,-0.12,0.14
20190513,0.0064,-1.21,0.34,0.93,0
20190514,0.0064,-0.66,-0.14,-0.12,-0.18
20190515,0.0064,2.07,0.05,0.28,-0.15
20190516,0.0064,0.5,0.02,0.28,0.12
20190517,0.0064,-2.72,0.75,-0.81,0.77
20190520,0.0064,-0.54,-0.27,0.38,0.21
20190521,0.0064,1.45,-0.54,0.29,-0.39
20190522,0.0064,-0.49,-0.44,-0.13,0.64
20190523,0.0064,-1.71,0.72,-0.32,0.14
20190524,0.0064,-0.19,1.29,-0.71,-0.25
20190527,0.0064,1.76,-1.52,0.9,-0.05
20190528,0.0064,0.62,-0.29,-0.64,0.36
20190529,0.0064,-0.02,-0.12,0.56,0.72
20190530,0.0064,-0.45,0.33,-0.17,0.24
20190531,0.0064,-0.21,-0.32,0.09,0.38
20190603,0.0065,-0.43,0.87,-1.17,0.36
20190604,0.0065,-1.09,0.83,-0.56,0.37
20190605,0.0065,0,0.13,0.17,0.38
20190606,0.0065,-1.42,1.36,-1.2,0.06
20190610,0.0065,1.02,-0.13,0.2,-0.16
20190611,0.0065,3.04,-0.82,0.6,-0.47
20190612,0.0065,-0.62,-0.42,0.27,-0.01
20190613,0.0065,0.11,-0.44,0.69,-0.08
20190614,0.0065,-1.21,0.65,-1.06,0.33
20190617,0.0065,0.04,0.67,0.03,0.09
20190618,0.0065,0.1,0.23,-0.28,0.08
20190619,0.0065,1.27,-0.1,0.2,-0.35
20190620,0.0065,2.28,0.62,-0.87,0.02
20190621,0.0065,0.73,-0.92,1.02,0.33
20190624,0.0065,0.13,0.15,-0.28,-0.27
20190625,0.0065,-0.92,0.28,-0.13,0.21
20190626,0.0065,-0.11,0.13,-0.09,0.42
20190627,0.0065,0.9,0.21,-0.33,-0.5
20190628,0.0065,-0.6,0.56,-0.87,0.03
20190701,0.0055,2.64,-0.62,0.15,0.05
20190702,0.0055,0.03,-0.05,-0.17,0.57
20190703,0.0055,-0.89,0.47,-0.02,0.35
20190704,0.0055,-0.43,0.43,0.23,0.52
20190705,0.0055,0.38,0.08,-0.01,-0.21
20190708,0.0055,-2.62,0.66,-1.02,0.09
20190709,0.0055,-0.02,-0.2,0.57,-0.19
20190710,0.0055,-0.41,0.03,-0.28,0.21
20190711,0.0055,0.03,0.41,-0.01,-0.04
20190712,0.0055,0.57,0.68,-0.22,0.3
20190715,0.0055,0.6,-0.97,-0.03,-0.23
20190716,0.0055,-0.15,-0.31,0.44,0.26
20190717,0.0055,-0.04,-0.52,-0.05,0.14
20190718,0.0055,-1.21,0.58,-0.63,-0.13
20190719,0.0055,0.82,0.13,-0.45,-0.05
20190722,0.0055,-1.3,1.25,-1.76,0.33
20190723,0.0055,0.59,-0.77,0.72,-0.25
20190724,0.0055,0.89,-0.49,0.27,-0.27
20190725,0.0055,0.56,-0.05,-0.49,-0.33
20190726,0.0055,0.19,0.1,-0.21,0.2
20190729,0.0055,-0.04,-0.39,-0.1,0.02
20190730,0.0055,0.42,0.37,0.12,0.02
20190731,0.0055,-0.67,-0.17,-0.1,-0.18
20190801,0.0058,-0.74,-0.3,0.38,-0.35
20190802,0.0058,-1.43,-0.28,-0.29,-0.46
20190805,0.0058,-1.62,-0.53,0.52,-0.24
20190806,0.0058,-1.59,0.56,-1.5,-1.08
20190807,0.0058,-0.36,0.01,0,0.48
20190808,0.0058,1,-0.3,-0.46,-0.17
20190809,0.0058,-0.89,0.56,-0.06,-0.07
20190812,0.0058,1.65,-0.21,0.05,-0.74
20190813,0.0058,-0.66,-0.1,0.15,-0.24
20190814,0.0058,0.53,-0.24,0.01,-0.04
20190815,0.0058,0.38,-0.48,-0.09,-0.24
20190816,0.0058,0.38,-0.19,0.04,-0.26
20190819,0.0058,2.44,-0.56,0.55,0.31
20190820,0.0058,-0.02,-0.22,0.3,0.24
20190821,0.0058,-0.04,-0.18,0.31,-0.15
20190822,0.0058,0.22,-0.4,0.33,0.03
20190823,0.0058,0.33,0.54,-0.58,-0.1
20190826,0.0058,-1.03,-0.42,0.29,-0.18
20190827,0.0058,1.53,-0.51,0.35,0.35
20190828,0.0058,-0.29,-0.32,0.27,0.17
20190829,0.0058,-0.13,-0.59,0.15,-0.24
20190830,0.0058,-0.33,0.43,-1.39,-0.37
20190902,0.0062,1.62,-0.41,0.83,-0.11
20190903,0.0062,0.35,-0.42,0.27,-0.5
20190904,0.0062,0.85,0.3,-0.1,0.54
20190905,0.0062,0.93,-0.46,-0.05,-0.31
20190906,0.0062,0.41,0.2,0.12,0.16
20190909,0.0062,1.21,-0.99,1.07,-0.77
20190910,0.0062,-0.16,0.01,0.53,0.27
20190911,0.0062,-0.62,0.6,0.06,0.61
20190912,0.0062,0.68,0.08,0.12,0.05
20190916,0.0062,0.02,-0.43,0.4,-0.43
20190917,0.0062,-1.8,0.35,-0.71,-0.02
20190918,0.0062,0.25,0.15,-0.13,-0.31
20190919,0.0062,0.62,-0.43,0.39,-0.42
20190920,0.0062,0.23,-0.13,-0.26,-0.12
20190923,0.0062,-0.98,-0.34,0.12,-0.26
20190924,0.0062,0.29,-0.23,-0.22,-0.26
20190925,0.0062,-1.2,0.78,-0.66,0.84
20190926,0.0062,-1.44,2.27,-1.52,1.86
20190927,0.0062,0.39,-0.36,0.57,-0.85
20190930,0.0062,-0.97,0.49,-0.19,0.42
20191008,0.0071,0.29,0.86,0.03,0.71
20191009,0.0071,0.44,-0.05,0.54,-0.34
20191010,0.0071,1,-0.87,-0.01,-1.18
20191011,0.0071,0.68,0.55,-0.4,0.46
20191014,0.0071,1.23,-0.27,0.32,-0.51
20191015,0.0071,-0.76,0.9,-0.08,1.36
20191016,0.0071,-0.4,0.42,-0.27,0.26
20191017,0.0071,0,-0.15,-0.21,-0.26
20191018,0.0071,-1.28,0.06,-0.02,0.5
20191021,0.0071,0.04,0.56,-0.66,0.43
20191022,0.0071,0.66,-0.6,0.46,-0.98
20191023,0.0071,-0.59,0.33,0.01,0.41
20191024,0.0071,-0.08,0.53,0.11,0.54
20191025,0.0071,0.69,-0.59,-0.35,-0.29
20191028,0.0071,1.11,-1.67,0.86,-1.69
20191029,0.0071,-0.82,0.6,-0.51,0.73
20191030,0.0071,-0.6,0.26,-0.92,-0.15
20191031,0.0071,-0.46,0.39,-1,0.59
20191101,0.0059,1.12,0.34,-0.18,-0.09
20191104,0.0059,0.61,0.22,-0.46,-0.93
20191105,0.0059,0.56,0.38,-0.57,-0.19
20191106,0.0059,-0.59,0.59,-0.11,0.19
20191107,0.0059,0.24,-0.23,0.5,-0.58
20191108,0.0059,-0.39,-0.15,0.09,0.16
20191111,0.0059,-1.98,0.26,-0.68,-0.42
20191112,0.0059,0.14,-0.08,0.24,-0.39
20191113,0.0059,-0.19,-0.33,-0.41,-0.32
20191114,0.0059,0.3,-0.6,0.25,-0.38
20191115,0.0059,-0.78,0,-0.58,-0.03
20191118,0.0059,0.64,0.36,0.17,-0.61
20191119,0.0059,1.2,-0.67,0.46,-0.27
20191120,0.0059,-0.77,-0.37,0.08,0.29
20191121,0.0059,-0.28,0.06,0.17,0.42
20191122,0.0059,-1,0.79,0.28,1.35
20191125,0.0059,0.31,1.92,-0.63,2.07
20191126,0.0059,0.19,-0.22,-0.42,-0.49
20191127,0.0059,-0.18,-0.3,0.09,-0.2
20191128,0.0059,-0.38,-0.02,0.06,-0.24
20191129,0.0059,-0.52,-0.13,0.58,0.34
20191202,0.0058,0.16,0.15,-0.1,-0.14
20191203,0.0058,0.37,-0.49,0.26,0.13
20191204,0.0058,-0.09,-0.56,0.04,0.31
20191205,0.0058,0.89,-0.11,0.08,-0.53
20191206,0.0058,0.59,-0.3,0.12,-0.55
20191209,0.0058,0.04,0.34,0.4,-0.11
20191210,0.0058,0.19,-0.56,0.29,-0.64
20191211,0.0058,-0.02,0.18,-0.19,0.14
20191212,0.0058,-0.24,-0.1,0.02,-0.31
20191213,0.0058,1.69,0.71,-0.67,-0.15
20191216,0.0058,0.92,-0.57,0.84,-0.2
20191217,0.0058,1.27,-0.23,-0.1,0.69
20191218,0.0058,-0.13,-0.1,0.4,0.15
20191219,0.0058,0.06,-0.03,0.88,0.32
20191220,0.0058,-0.53,0.84,-0.59,0.22
20191223,0.0058,-1.59,0.71,-0.56,-0.31
20191224,0.0058,0.93,-0.63,0.55,0.1
20191225,0.0058,0.14,-0.44,0.24,-0.58
20191226,0.0058,0.79,0.4,0.06,0.47
20191227,0.0058,-0.31,0.43,-0.24,0.36
20191230,0.0058,1.15,0.57,-0.88,0.72
20191231,0.0058,0.41,-0.07,0.1,-0.44
20200102,0.0079,1.43,-0.38,0.57,-0.94
20200103,0.0079,0.04,-0.46,0.62,0.06
20200106,0.0079,0.14,-0.75,0.72,-0.58
20200107,0.0079,0.93,0,0.64,-0.54
20200108,0.0079,-1.23,-0.2,-0.24,0.47
20200109,0.0079,1.25,-0.13,0.37,-0.95
20200110,0.0079,-0.11,0.22,-0.12,-0.03
20200113,0.0079,1.04,-0.2,-0.06,-0.92
20200114,0.0079,-0.3,0.38,0.48,0.15
20200115,0.0079,-0.38,-0.43,-0.02,-0.55
20200116,0.0079,-0.35,-0.26,-0.17,-0.31
20200117,0.0079,-0.08,0.11,-0.41,0.05
20200120,0.0079,0.94,-0.43,-0.23,-0.66
20200121,0.0079,-1.37,-0.27,0.16,0.22
20200122,0.0079,0.5,-0.43,-0.88,-1.57
20200123,0.0079,-3.05,0.13,-0.54,0.76
20200203,0.0059,-8.09,0.37,-0.81,-1.05
20200204,0.0059,1.84,0.57,-3.19,-2.35
20200205,0.0059,1.75,-1.12,1.13,-1.41
20200206,0.0059,2.22,-0.94,0.48,-1.72
20200207,0.0059,0.41,-1.15,0.87,-0.16
20200210,0.0059,0.77,-0.26,0.9,-0.11
20200211,0.0059,0.3,0.56,-1.09,1.11
20200212,0.0059,1.18,-1.24,0.36,-1.14
20200213,0.0059,-0.7,-0.33,-0.42,0.3
20200214,0.0059,0.36,0.45,-0.44,0.29
20200217,0.0059,2.66,-1,0.9,-0.51
20200218,0.0059,0.4,-1.79,1.63,-1.07
20200219,0.0059,-0.43,0.73,0,0.87
20200220,0.0059,1.92,-0.23,-0.18,-0.49
20200221,0.0059,0.66,-1.25,0.46,-0.99
20200224,0.0059,0.42,-1.78,1.23,-0.96
20200225,0.0059,-0.09,-1.41,0.01,-1.11
20200226,0.0059,-1.77,2.73,0.44,2.64
20200227,0.0059,0.12,1.01,0.28,0.4
20200228,0.0059,-4.24,1.99,-1.24,0.91
20200302,0.0058,3.4,0.25,0.98,0.2
20200303,0.0058,0.86,-0.58,0.37,-0.35
20200304,0.0058,0.43,1.12,1.12,1.31
20200305,0.0058,1.87,0.84,0.13,0.91
20200306,0.0058,-1.07,-0.55,1.01,-0.65
20200309,0.0058,-3.43,1.13,0.31,0.77
20200310,0.0058,2.13,-1.34,-0.35,-0.08
20200311,0.0058,-1.25,0.48,0.53,0.98
20200312,0.0058,-1.87,0.01,-0.19,0.47
20200313,0.0058,-1.17,-0.86,-0.4,0.07
20200316,0.0058,-4.08,1.37,0.31,1.13
20200317,0.0058,-0.37,-0.21,-0.08,-0.42
20200318,0.0058,-1.74,0.05,0.12,-0.17
20200319,0.0058,-0.5,-1.68,1.11,-1.24
20200320,0.0058,1.45,0.91,0,0.63
20200323,0.0058,-3.66,1.46,-0.01,1.5
20200324,0.0058,2.28,0.31,-0.46,0.6
20200325,0.0058,2.51,-0.24,-0.36,-0.71
20200326,0.0058,-0.7,0.33,-0.38,0.03
20200327,0.0058,-0.01,1.26,-0.23,1.17
20200330,0.0058,-1.39,1.36,-0.65,1.18
20200331,0.0058,0.3,-0.14,-0.35,0.64
20200401,0.0059,-0.47,0.03,-0.18,0.8
20200402,0.0059,1.96,-0.82,0.05,-0.39
20200403,0.0059,-0.55,0.1,0.05,0.13
20200407,0.0059,2.52,-0.96,0.89,-0.71
20200408,0.0059,-0.26,-0.13,0.79,0.31
20200409,0.0059,0.56,-0.51,0.39,-0.35
20200410,0.0059,-1.39,1.38,-1.05,0.54
20200413,0.0059,-0.6,0.68,-0.21,-0.2
20200414,0.0059,1.89,-0.65,-0.29,-0.56
20200415,0.0059,-0.52,-0.12,-0.11,0.25
20200416,0.0059,0.39,-0.3,-0.01,0.05
20200417,0.0059,0.59,0.13,-0.73,-0.24
20200420,0.0059,0.71,-0.23,0.7,-0.56
20200421,0.0059,-0.91,-0.03,0.51,-0.26
20200422,0.0059,0.8,-0.38,0.32,0
20200423,0.0059,-0.31,0.14,-0.18,0.04
20200424,0.0059,-1.18,0.8,-0.89,0.56
20200427,0.0059,0.24,0.89,-1.11,-0.19
20200428,0.0059,-0.14,0.28,-2.65,-0.22
20200429,0.0059,0.17,0.99,-0.29,0.1
20200430,0.0059,1.57,-1.01,0.49,0.31
20200506,0.0071,1.1,-0.77,0.65,-0.19
20200507,0.0071,-0.22,0.34,0.07,-0.25
20200508,0.0071,0.99,-0.42,0.05,0.22
20200511,0.0071,-0.14,0.09,0.24,-0.06
20200512,0.0071,0.08,0.1,-0.31,-0.27
20200513,0.0071,0.42,0.16,0.04,-0.31
20200514,0.0071,-0.97,-0.35,0.16,0.63
20200515,0.0071,0.06,-0.52,0.12,0.21
20200518,0.0071,-0.07,0.75,-0.46,-0.25
20200519,0.0071,1.04,-0.39,-0.07,0
20200520,0.0071,-0.73,0.1,-0.06,0.22
20200521,0.0071,-0.79,0.65,-0.07,-0.32
20200522,0.0071,-2,-0.23,0.4,0.44
20200525,0.0071,0.01,1.08,-0.08,-0.33
20200526,0.0071,1.56,-0.86,0.45,-0.32
20200527,0.0071,-0.64,0.25,0.67,0.54
20200528,0.0071,0.06,0.55,-0.36,0.79
20200529,0.0071,0.57,-0.45,0.23,-0.72
20200601,0.0062,2.68,-0.31,0.23,-0.42
20200602,0.0062,0.16,0.32,0.58,1.02
20200603,0.0062,0.04,-0.09,0.03,-0.49
20200604,0.0062,0.01,0.27,0.37,-0.06
20200605,0.0062,0.34,-0.24,-0.62,0.22
20200608,0.0062,0.11,0.23,-0.33,0.4
20200609,0.0062,0.66,0.19,-0.36,-0.51
20200610,0.0062,-0.03,0.04,-0.19,-0.73
20200611,0.0062,-0.66,-0.57,0.31,0.08
20200612,0.0062,0.09,0.12,-0.08,-0.7
20200615,0.0062,-0.7,0.36,0.65,-0.25
20200616,0.0062,1.63,-0.12,0.13,-0.52
20200617,0.0062,0.21,0.21,0.45,-0.03
20200618,0.0062,0.25,-0.1,-0.5,0.59
20200619,0.0062,1.15,0.04,-0.91,-0.2
20200622,0.0062,0.15,-0.36,0.08,0.4
20200623,0.0062,0.45,0.06,-0.76,-0.63
20200624,0.0062,0.32,0.63,-0.67,0.53
20200629,0.0062,-0.54,0.61,0.03,-0.41
20200630,0.0062,1.45,-0.3,-0.02,-0.2
20200701,0.0055,1.13,0.63,-0.58,-0.11
20200702,0.0055,1.73,0.99,-0.3,0.28
20200703,0.0055,1.69,0.07,-0.68,0.27
20200706,0.0055,5.06,0.68,-1.11,0.99
20200707,0.0055,0.96,-0.64,-0.1,-0.66
20200708,0.0055,1.78,-0.3,0.48,-0.16
20200709,0.0055,1.96,-0.95,0.73,-0.23
20200710,0.0055,-1.09,-1.14,0.23,-1.27
20200713,0.0055,2.56,0.17,0.99,-0.43
20200714,0.0055,-0.92,0.47,0.54,0.29
20200715,0.0055,-1.75,0.82,-1.14,-0.22
20200716,0.0055,-4.84,0.6,0.53,0.91
20200717,0.0055,0.42,0.46,-0.39,-0.17
20200720,0.0055,2.88,0.46,1.03,0.04
20200721,0.0055,0.49,-0.55,-0.1,-0.59
20200722,0.0055,0.6,-0.89,-0.34,-0.29
20200723,0.0055,-0.12,-0.11,-0.36,-0.46
20200724,0.0055,-4.42,0.12,0.36,1.47
20200727,0.0055,0.25,0.36,-0.39,-0.07
20200728,0.0055,1,0.12,-0.05,0.04
20200729,0.0055,2.46,-0.56,-0.05,-0.81
20200730,0.0055,-0.37,0.4,0.51,-0.2
20200731,0.0055,0.96,-0.56,0.25,-0.57
20200803,0.0061,2.1,-0.92,1.17,0.08
20200804,0.0061,-0.21,0.93,-0.34,-0.35
20200805,0.0061,0.45,-0.84,0.55,0.46
20200806,0.0061,-0.16,-0.44,0.04,-0.51
20200807,0.0061,-1.15,-0.43,-0.06,-0.68
20200810,0.0061,0.5,0.5,0.44,0.41
20200811,0.0061,-1.3,0.25,-0.68,-0.29
20200812,0.0061,-0.94,0.33,0.27,0.29
20200813,0.0061,0.02,0.02,0.8,-0.14
20200814,0.0061,1.26,0.27,-0.61,0.21
20200817,0.0061,2.12,0.6,0.03,-0.93
20200818,0.0061,0.4,-0.25,0.55,-0.08
20200819,0.0061,-1.56,0.83,0.23,-0.03
20200820,0.0061,-1.32,0.18,0.23,0.68
20200821,0.0061,0.76,0.3,-0.23,0.3
20200824,0.0061,0.64,-0.33,0.07,1.12
20200825,0.0061,-0.2,0.23,0.03,0.83
20200826,0.0061,-1.53,0.53,-0.52,-0.35
20200827,0.0061,0.77,-0.31,0.21,0.93
20200828,0.0061,1.79,0.36,-0.94,-0.66
20200831,0.0061,-0.34,-0.15,0.89,-0.05
20200901,0.0056,0.5,-0.11,-0.1,-0.07
20200902,0.0056,0.05,-0.65,0.82,0.31
20200903,0.0056,-0.71,-0.02,-0.42,0.36
20200904,0.0056,-0.78,-0.43,0.98,0.07
20200907,0.0056,-2.09,0.37,1.48,-0.5
20200908,0.0056,0.51,0.62,0.85,-1.28
20200909,0.0056,-2.46,0.83,-0.15,-0.48
20200910,0.0056,-1.04,1.35,-3.45,-0.16
20200911,0.0056,1.12,-0.43,0.14,0.38
20200914,0.0056,0.76,-0.58,1.16,0.26
20200915,0.0056,0.63,-0.38,-0.56,-0.15
20200916,0.0056,-0.63,0.6,-0.23,-0.45
20200917,0.0056,-0.21,-0.02,0.51,0.49
20200918,0.0056,1.86,0.75,-0.65,-1.11
20200921,0.0056,-0.63,-0.21,0.59,-0.34
20200922,0.0056,-1.19,0.13,-0.42,0.49
20200923,0.0056,0.41,-0.69,0.12,0.2
20200924,0.0056,-2,0.23,-0.87,-0.04
20200925,0.0056,-0.17,0.06,-0.57,-0.21
20200928,0.0056,-0.28,0.84,-1.32,0.07
20200929,0.0056,0.58,-0.81,0.16,0.47
20200930,0.0056,-0.06,-0.37,-0.23,0.53
20201009,0.0079,2.23,-0.49,0.94,-0.32
20201012,0.0079,2.9,-0.59,0.23,-0.65
20201013,0.0079,0.29,-0.21,-0.02,-0.69
20201014,0.0079,-0.64,0.55,-0.01,-0.4
20201015,0.0079,-0.46,0.77,-0.62,0.32
20201016,0.0079,-0.15,0.76,0.35,-0.75
20201019,0.0079,-0.72,-0.18,0.4,-0.22
20201020,0.0079,0.78,-0.51,0.18,-0.6
20201021,0.0079,-0.54,0.85,-0.83,-0.47
20201022,0.0079,-0.46,-0.04,0.1,-0.13
20201023,0.0079,-1.45,0.88,0.09,0.24
20201026,0.0079,-0.27,-0.23,0.43,-0.36
20201027,0.0079,0.34,-0.53,-0.46,0.07
20201028,0.0079,0.55,-0.2,-0.57,-0.03
20201029,0.0079,0.32,0.5,-0.79,-0.13
20201030,0.0079,-1.74,-0.17,-1.13,0.53
20201102,0.0059,0.46,0.59,-0.39,-1.82
20201103,0.0059,1.4,-0.78,0.5,1.05
20201104,0.0059,0.25,0.42,-0.58,-0.27
20201105,0.0059,1.45,-0.21,0.29,0.08
20201106,0.0059,-0.5,0.82,-0.61,1.34
20201109,0.0059,2.03,-0.89,-0.11,0.79
20201110,0.0059,-0.73,0.53,-0.28,0.06
20201111,0.0059,-1.17,2.05,0.08,-0.05
20201112,0.0059,0.1,-0.33,-0.07,-0.01
20201113,0.0059,-0.6,-0.88,0.59,0.58
20201116,0.0059,0.95,0.87,0.27,0.33
20201117,0.0059,-0.53,0.83,-0.06,0.12
20201118,0.0059,-0.06,0.67,0.55,-0.25
20201119,0.0059,0.61,-0.6,-0.4,-0.47
20201120,0.0059,0.48,-0.15,-0.01,0.02
20201123,0.0059,0.87,1.01,-0.25,-0.39
20201124,0.0059,-0.33,-0.23,0.27,0.33
20201125,0.0059,-1.45,0.24,0.13,0.27
20201126,0.0059,-0.05,0.26,-0.55,-0.04
20201127,0.0059,0.87,0.74,-1.03,-0.32
20201130,0.0059,-0.38,-0.56,-0.09,0.63
20201201,0.0055,1.75,0.07,-0.76,0.04
20201202,0.0055,0.02,-0.18,0.03,0.92
20201203,0.0055,-0.12,-0.54,-0.31,1.06
20201204,0.0055,0.25,-0.57,-0.14,-0.02
20201207,0.0055,-0.6,-1.02,0.09,0.28
20201208,0.0055,-0.11,-0.37,-0.06,-0.24
20201209,0.0055,-1.43,0.2,-0.49,-0.64
20201210,0.0055,0.08,0.04,-0.36,-0.09
20201211,0.0055,-0.98,0.02,-0.62,-0.62
20201214,0.0055,0.79,-0.6,-0.29,0.17
20201215,0.0055,0.15,-0.26,-0.17,0.27
20201216,0.0055,-0.14,0.46,-0.88,-0.77
20201217,0.0055,1.06,0.25,-0.07,-0.51
20201218,0.0055,-0.31,0.01,0.18,-1.14
20201221,0.0055,1.23,-1.32,-0.31,-0.07
20201222,0.0055,-1.83,-0.19,0.04,0.69
20201223,0.0055,0.77,-0.52,-0.2,-0.92
20201224,0.0055,-0.72,0.75,-1.04,-0.95
20201225,0.0055,0.91,0.23,-0.13,-0.61
20201228,0.0055,-0.05,0.54,-0.9,-0.84
20201229,0.0055,-0.57,-0.22,-0.03,1.49
20201230,0.0055,1.15,-0.59,-0.85,-0.81
20201231,0.0055,1.76,-0.79,-0.64,0.52
20210104,0.0063,1.46,-1.45,-0.01,-0.57
20210105,0.0063,1.16,-0.27,-1.38,-0.02
20210106,0.0063,0.35,0.98,-1.63,-0.7
20210107,0.0063,0.54,0.39,-3.63,-2.23
20210108,0.0063,-0.27,0.35,-0.1,1.53
20210111,0.0063,-1.23,0.44,-1.25,0.62
20210112,0.0063,2.08,0.02,-1.34,-0.68
20210113,0.0063,-0.52,0.88,-1.15,0.18
20210114,0.0063,-1.15,0.9,1.67,2.54
20210115,0.0063,0,0.54,1.48,-0.46
20210118,0.0063,1.11,-0.49,0.35,-0.03
20210119,0.0063,-1.02,0.48,1.47,0.83
20210120,0.0063,0.83,-1.26,-0.76,-1.01
20210121,0.0063,1.31,-0.3,-0.85,-0.55
20210122,0.0063,-0.03,-0.74,-1.36,-0.7
20210125,0.0063,0.4,-0.03,-2.03,-2.02
20210126,0.0063,-1.72,1.18,0.98,0.6
20210127,0.0063,0.15,0.87,-0.04,0.12
20210128,0.0063,-2.29,0.36,1.07,0.73
20210129,0.0063,-0.71,0.67,-0.93,-0.3
20210201,0.0083,0.85,1.05,-0.15,-0.75
20210202,0.0083,1.21,-1.02,-0.9,-0.39
20210203,0.0083,-0.63,0.84,-0.86,-0.9
20210204,0.0083,-0.73,0.68,-1.16,-0.87
20210205,0.0083,-0.45,1.15,-0.97,0.5
20210208,0.0083,1.21,-0.46,-1.14,-0.3
20210209,0.0083,2.1,-0.69,-0.2,-0.75
20210210,0.0083,1.61,-0.78,-1.02,-0.03
20210218,0.0083,0.06,1.12,2.75,0.93
20210219,0.0083,0.59,0.79,2.31,1.39
20210222,0.0083,-1.82,1.58,3.09,1.15
20210223,0.0083,-0.4,0.34,-0.06,-0.35
20210224,0.0083,-2.02,0.48,1.88,1.55
20210225,0.0083,0.15,1.4,-0.87,-0.44
